seed,method,sample_episodes,requested_kl,dataset_sha256,q_0,q_1,reachable,eta,actual_kl,candidate_p_0,candidate_p_1,return_gain,normalized_derivative
1008,AN,2048,0.0001,860b4770a5bbbc606cbda9fc04fae0741e64ba8d19b6a91d9a9bb02d1eb80990,0.08312098086777872,0.37654848437979294,True,0.05219645273100446,0.0001000000000000032,0.30182537694012873,0.7081894496713296,0.015011484776182138,0.06999667598016401
1008,AN,2048,0.0003,860b4770a5bbbc606cbda9fc04fae0741e64ba8d19b6a91d9a9bb02d1eb80990,0.08312098086777872,0.37654848437979294,True,0.0905786294056522,0.0003000000000000082,0.3031716653378419,0.714126834681626,0.026539497799436373,0.06999667598016401
1008,AN,2048,0.001,860b4770a5bbbc606cbda9fc04fae0741e64ba8d19b6a91d9a9bb02d1eb80990,0.08312098086777872,0.37654848437979294,True,0.16600221939187895,0.0010000000000000109,0.3058270638160875,0.7255804127796314,0.05032254359999372,0.06999667598016401
1008,SA,2048,0.0001,860b4770a5bbbc606cbda9fc04fae0741e64ba8d19b6a91d9a9bb02d1eb80990,0.08410004626226812,0.37734374289661077,True,0.052070420359940944,0.00010000000000000356,0.30184244794609605,0.7081869500008519,0.015011405790258892,0.07016070564380834
1008,SA,2048,0.0003,860b4770a5bbbc606cbda9fc04fae0741e64ba8d19b6a91d9a9bb02d1eb80990,0.08410004626226812,0.37734374289661077,True,0.09035972460315994,0.00030000000000002643,0.3032013574989993,0.7141225193739226,0.026540639423659085,0.07016070564380834
1008,SA,2048,0.001,860b4770a5bbbc606cbda9fc04fae0741e64ba8d19b6a91d9a9bb02d1eb80990,0.08410004626226812,0.37734374289661077,True,0.16560030972126563,0.0010000000000000378,0.30588172297481936,0.7255725901707261,0.05032923905278025,0.07016070564380834
1008,DA,2048,0.0001,860b4770a5bbbc606cbda9fc04fae0741e64ba8d19b6a91d9a9bb02d1eb80990,1.3797657830036587,1.0935305572342142,True,0.012684280231405168,0.00010000000000000095,0.30740162067267507,0.7057931587063387,0.012094554887877362,0.22622626248992941
1008,DA,2048,0.0003,860b4770a5bbbc606cbda9fc04fae0741e64ba8d19b6a91d9a9bb02d1eb80990,1.3797657830036587,1.0935305572342142,True,0.02196541332867727,0.00030000000000001835,0.3128812060871614,0.7099904285805658,0.021724649009325026,0.22622626248992941
1008,DA,2048,0.001,860b4770a5bbbc606cbda9fc04fae0741e64ba8d19b6a91d9a9bb02d1eb80990,1.3797657830036587,1.0935305572342142,True,0.04008887284125887,0.0010000000000000078,0.32373245621289665,0.7180834484895267,0.04242626654343035,0.22622626248992941
1009,AN,2048,0.0001,a33b745c50bed3f6f504facdd2f8284920a175e607ff1fdfce43976fe3479492,0.09039327694734445,0.35085643893094515,True,0.05569915740897068,0.00010000000000002784,0.3021188777027196,0.7081431202883702,0.015004090652598223,0.06548172074288912
1009,AN,2048,0.0003,a33b745c50bed3f6f504facdd2f8284920a175e607ff1fdfce43976fe3479492,0.09039327694734445,0.35085643893094515,True,0.09665310333580975,0.000300000000000019,0.3036822267581662,0.7140468494818525,0.026548420382526916,0.06548172074288912
